+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-04 23:31:26,352 [19.19782257080078] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:26,352 [19.19782257080078] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:26,416 [19.26149034500122] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:26,416 [19.26149034500122] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:26,851 [19.69609546661377] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:26,854 [19.699655532836914] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:26,854 [19.699655532836914] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:26,854 [19.699655532836914] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:26,985 [19.83023238182068] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:27,855 [20.70038604736328] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:27,855 [20.70038604736328] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:27,990 [20.835376739501953] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:27,990 [20.835376739501953] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:28,107 [20.95269513130188] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:28,123 [20.96840238571167] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:28,123 [20.96840238571167] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:28,123 [20.96840238571167] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:28,252 [21.097545623779297] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:29,120 [21.965275764465332] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:29,122 [21.96702766418457] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:29,166 [22.010968685150146] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:31:29,166 [22.010968685150146] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:31:29,168 [22.012974977493286] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:29,256 [22.101332902908325] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:29,256 [22.101332902908325] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:29,327 [22.17256498336792] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:29,375 [22.22022795677185] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:29,375 [22.22022795677185] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:29,375 [22.22022795677185] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:29,486 [22.331483840942383] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:29,518 [22.363282918930054] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:29,631 [22.476394414901733] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:31:29,631 [22.476394414901733] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:31:29,637 [22.482367038726807] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:30,072 [22.917134046554565] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:31:30,088 [22.93458890914917] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:30,218 [23.063411235809326] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:30,333 [23.178269624710083] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:30,333 [23.178269624710083] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:30,498 [23.343809604644775] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:30,498 [23.343809604644775] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:30,528 [23.373642444610596] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:30,608 [23.45354914665222] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:30,608 [23.45354914665222] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:30,608 [23.45354914665222] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:30,735 [23.580298900604248] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:31,546 [24.39108157157898] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:31,546 [24.39108157157898] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:31,736 [24.581605672836304] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:31,736 [24.581605672836304] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:31,757 [24.602518558502197] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:31,864 [24.709893226623535] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:31,864 [24.709893226623535] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:31,864 [24.709893226623535] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:31,990 [24.835833072662354] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:32,766 [25.611703395843506] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:32,766 [25.611703395843506] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:32,963 [25.8087055683136] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:33,002 [25.84709906578064] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:33,002 [25.84709906578064] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:33,124 [25.969932794570923] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:33,124 [25.969932794570923] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:33,124 [25.969932794570923] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:33,247 [26.09204602241516] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:33,973 [26.818493604660034] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:33,973 [26.818493604660034] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:34,169 [27.014444589614868] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:34,259 [27.10493516921997] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:34,259 [27.10493516921997] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:34,451 [27.296581983566284] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:34,451 [27.296581983566284] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:34,451 [27.296581983566284] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:34,563 [27.408079147338867] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:34,644 [27.489696502685547] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:34,752 [27.596983671188354] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:35,179 [28.02431082725525] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:35,179 [28.02431082725525] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:35,241 [28.086395502090454] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:31:35,241 [28.086395502090454] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:31:35,241 [28.086395502090454] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:35,368 [28.213263750076294] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:35,564 [28.409578561782837] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:35,564 [28.409578561782837] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:35,674 [28.519571781158447] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:35,688 [28.532999753952026] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:35,688 [28.532999753952026] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:35,755 [28.60050678253174] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:31:35,755 [28.60050678253174] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:31:35,783 [28.628567218780518] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:36,380 [29.225099325180054] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:36,380 [29.225099325180054] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:36,448 [29.293515920639038] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:31:36,464 [29.309328079223633] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:36,584 [29.42955780029297] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:36,662 [29.507511615753174] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:36,800 [29.645519018173218] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:36,800 [29.645519018173218] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:36,941 [29.786070823669434] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:36,941 [29.786070823669434] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:36,941 [29.786070823669434] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:37,052 [29.89749836921692] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:37,663 [30.508561611175537] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:31:37,663 [30.508561611175537] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:31:37,867 [30.712002277374268] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:31:38,064 [30.909752368927002] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:38,064 [30.909752368927002] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:38,183 [31.028623580932617] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:31:38,183 [31.028623580932617] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:31:38,183 [31.028623580932617] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:31:38,297 [31.142300605773926] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
