+2025-10-29 16:25:41,527 [0.10568428039550781] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-29 16:26:04,576 [23.155106782913208] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:04,778 [23.35678219795227] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:04,846 [23.425153732299805] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:04,846 [23.425153732299805] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:04,948 [23.527252912521362] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:04,950 [23.529261827468872] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:04,950 [23.529261827468872] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:05,060 [23.638883352279663] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:05,782 [24.3603618144989] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:05,782 [24.3603618144989] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:06,061 [24.63982081413269] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:06,061 [24.63982081413269] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:06,161 [24.73959469795227] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:06,161 [24.73959469795227] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:06,161 [24.73959469795227] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:06,257 [24.835540771484375] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:06,541 [25.119453191757202] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:07,258 [25.836905241012573] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:07,258 [25.836905241012573] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:07,355 [25.93413805961609] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:07,357 [25.936150550842285] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:07,357 [25.936150550842285] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:07,463 [26.041651964187622] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:07,544 [26.12326192855835] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:07,545 [26.124276638031006] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:07,762 [26.34102964401245] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:08,466 [27.045058012008667] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:08,466 [27.045058012008667] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:08,691 [27.269370317459106] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:08,691 [27.269370317459106] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:08,691 [27.269370317459106] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:08,776 [27.354466199874878] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:08,776 [27.354466199874878] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:08,790 [27.369266271591187] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:08,928 [27.507087469100952] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:09,196 [27.77489137649536] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:26:09,196 [27.77489137649536] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:26:09,199 [27.777870178222656] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:09,711 [28.289855241775513] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:26:09,712 [28.290602684020996] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:26:09,793 [28.371731996536255] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:09,793 [28.371731996536255] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:09,915 [28.493452310562134] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:09,915 [28.493452310562134] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:09,915 [28.493452310562134] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:09,931 [28.509680032730103] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:09,931 [28.509680032730103] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:10,010 [28.589110136032104] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:10,324 [28.902522802352905] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:26:10,329 [28.90824604034424] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:10,440 [29.0187668800354] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:10,624 [29.2028968334198] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:11,012 [29.591068029403687] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:11,012 [29.591068029403687] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:11,113 [29.691852569580078] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:11,113 [29.691852569580078] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:11,113 [29.691852569580078] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:11,215 [29.793949842453003] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:11,340 [29.919046640396118] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): raw.githubusercontent.com:443
+2025-10-29 16:26:11,574 [30.152395009994507] urllib3.connectionpool DEBUG: https://raw.githubusercontent.com:443 "GET /Github73840134/DeskScout-App-Updates/refs/heads/main/information.json HTTP/1.1" 200 347
+2025-10-29 16:26:11,637 [30.215335845947266] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:11,642 [30.220521450042725] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:11,814 [30.392749786376953] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:12,218 [30.796390056610107] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:12,218 [30.796390056610107] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:12,378 [30.95651125907898] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:12,378 [30.95651125907898] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:12,378 [30.95651125907898] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:12,496 [31.074750661849976] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:12,816 [31.395122528076172] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:12,816 [31.395122528076172] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:13,042 [31.620808124542236] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:13,501 [32.079970359802246] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:13,501 [32.079970359802246] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:13,606 [32.18518400192261] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:13,606 [32.18518400192261] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:13,606 [32.18518400192261] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:13,811 [32.39020133018494] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:14,045 [32.62372374534607] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:14,047 [32.625728130340576] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:14,626 [33.205063819885254] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:14,813 [33.39178013801575] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:14,813 [33.39178013801575] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:14,937 [33.5157995223999] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:14,938 [33.51680564880371] urllib3.connectionpool DEBUG: Starting new HTTPS connection (2): share2.dexcom.com:443
+2025-10-29 16:26:14,957 [33.53564476966858] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:14,957 [33.53564476966858] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:14,957 [33.53564476966858] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:15,091 [33.669697284698486] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:15,095 [33.67389965057373] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:15,464 [34.042813539505005] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:26:15,464 [34.042813539505005] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:26:15,465 [34.043877363204956] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:15,629 [34.2076313495636] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:26:15,631 [34.20967769622803] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:26:15,958 [34.5363347530365] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:26:15,960 [34.53835582733154] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:26:16,097 [34.67554426193237] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:16,097 [34.67554426193237] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:16,224 [34.80304265022278] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:16,226 [34.80460476875305] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:16,226 [34.80460476875305] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:16,329 [34.908042192459106] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:16,406 [34.98506259918213] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:26:16,424 [35.00242900848389] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:16,518 [35.09730625152588] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:26:16,800 [35.37878179550171] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:26:17,330 [35.90912866592407] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:26:17,330 [35.90912866592407] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:26:17,496 [36.07492208480835] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
